"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"
120	31	3910	6	680.4	0.4	0.4	0
120	32	1627	5	295.8	0.3	0.3	0.1
120	33	693	6	210.5	0.3	0.3	0.1
120	34	1018	5	332.1	0.3	0.3	0.3
120	35	360	9	141	0.3	0.3	0.1
120	36	809	7	278.9	0.4	0.4	0
120	37	1257	2	473	0.3	0.3	0.3
120	38	813	4	293.8	0.4	0.4	0
120	39	1693	5	311.9	0.3	0.3	0.1
120	40	2565	2	436.3	0.4	0.4	0.1
120	41	3156	12	632.8	0.3	0.3	0
120	42	1572	2	304.4	0.4	0.4	0.2
120	43	1078	3	343	0.3	0.3	0.2
120	44	2051	8	376.8	0.5	0.5	0.1
120	45	997	5	308.5	0.3	0.3	0.1
120	46	1665	6	445.3	0.3	0.3	0.1
120	47	1368	2	255.9	0.3	0.3	0.2
120	48	1152	7	268.4	0.3	0.3	0
120	49	1056	5	318.9	0.3	0.3	0
120	50	995	4	324.8	0.2	0.2	0
120	51	1408	7	387.3	0.4	0.4	0
120	52	1094	3	284.6	0.4	0.4	0.1
120	53	985	6	219.6	0.4	0.4	0
120	54	997	15	235.3	0.4	0.4	0.1
120	55	2059	2	641.6	0.3	0.3	0.1
120	56	1482	4	376.1	0.5	0.5	0
120	57	1217	2	507.4	0.3	0.3	0.1
120	58	330	7	100	0.3	0.3	0
120	59	1443	1	260.6	0.2	0.2	0.1
120	60	1511	4	284.2	0.4	0.4	0.1
120	61	1189	6	386	0.4	0.4	0.3
120	62	3104	7	615.5	0.3	0.3	0.2
120	63	1011	8	282.8	0.4	0.4	0.1
120	64	1782	5	395.9	0.4	0.4	0.2
120	65	738	11	264.6	0.3	0.3	0.2
120	66	821	4	183.1	0.3	0.3	0.3
120	67	2252	6	518.8	0.3	0.3	0.1
120	68	2208	7	653.3	0.4	0.4	0.3
120	69	1611	7	401.3	0.3	0.3	0
120	70	1034	5	328.6	0.3	0.3	0.1
120	71	1834	3	353.8	0.3	0.3	0
120	72	638	7	231.4	0.4	0.4	0
120	73	2200	16	465.2	0.3	0.3	0
120	74	1366	1	474.1	0.3	0.3	0.1
120	75	936	11	236.7	0.4	0.4	0.3
120	76	621	1	191.2	0.3	0.3	0.1
120	77	975	3	285.4	0.3	0.3	0.1
120	78	1427	3	249	0.4	0.4	0.2
120	79	1317	11	436.4	0.4	0.4	0.4
120	80	673	1	222.3	0.4	0.4	0.2
120	81	1782	1	576.2	0.3	0.3	0.2
120	82	624	1	175.7	0.4	0.4	0.3
120	83	1806	9	400.8	0.3	0.3	0.1
120	84	870	8	208.2	0.3	0.3	0.1
120	85	1219	6	212.6	0.4	0.4	0.1
120	86	1375	7	481.3	0.3	0.3	0.1
120	87	1450	8	282.8	0.3	0.3	0
120	88	787	14	250.1	0.3	0.3	0.1
120	89	1460	9	400.1	0.4	0.4	0.1
120	90	613	2	143.8	0.3	0.3	0.2
120	91	1043	5	282.9	0.4	0.4	0.2
120	92	1429	5	299	0.4	0.4	0
120	93	1070	4	287.4	0.3	0.3	0.1
120	94	1814	7	459.5	0.4	0.4	0.2
120	95	2881	1	478.3	0.4	0.4	0.2
120	96	945	4	415.2	0.3	0.3	0.2
120	97	676	6	261.1	0.3	0.3	0
120	98	1904	4	629.7	0.3	0.3	0.1
120	99	1101	3	240.6	0.4	0.4	0.2
120	100	579	10	191.5	0.4	0.4	0.2
120	101	680	7	243.7	0.3	0.3	0.1
120	102	697	9	252.2	0.3	0.3	0.2
120	103	2266	7	405.8	0.3	0.3	0.1
120	104	715	3	228.9	0.4	0.4	0.1
120	105	986	8	317	0.3	0.3	0.2
120	106	633	7	249.2	0.3	0.3	0.3
120	107	1372	5	375.7	0.3	0.3	0.1
120	108	1390	8	383.1	0.2	0.2	0.1
120	109	982	2	391.9	0.2	0.2	0
120	110	1227	3	200.2	0.4	0.4	0.2
120	111	1150	5	248.5	0.3	0.3	0.1
120	112	823	7	285	0.3	0.3	0.1
120	113	608	5	122.1	0.3	0.3	0.2
120	114	1233	15	237.6	0.3	0.3	0.2
120	115	722	10	246.8	0.4	0.4	0.1
120	116	928	5	189.3	0.3	0.3	0
120	117	1120	11	361.6	0.4	0.4	0.1
120	118	903	16	372.9	0.4	0.4	0
120	119	963	6	277.8	0.3	0.3	0.2
120	120	1958	18	407.6	0.3	0.3	0
130	1	1739	1	385.7	0.5	0.5	0
130	2	477	1	143.5	0.6	0.6	0
130	3	384	1	76.3	0.6	0.6	0
130	4	1760	1	275.9	0.6	0.6	0
130	5	1974	1	451.2	0.6	0.6	0
130	6	361	1	79.2	0.5	0.5	0
130	7	337	2	85.9	0.5	0.5	0
130	8	676	1	113.7	0.6	0.6	0
130	9	333	1	74.9	0.6	0.6	0.1
130	10	2635	2	426.9	0.5	0.5	0
130	11	1846	1	232.4	0.6	0.6	0
130	12	731	1	154.5	0.6	0.6	0.2
130	13	1040	2	131	0.7	0.7	0
130	14	2810	2	469.2	0.6	0.6	0
130	15	397	3	86.2	0.7	0.7	0
130	16	537	1	154.9	0.6	0.6	0.1
130	17	451	3	91.7	0.6	0.6	0.2
130	18	1363	2	273.4	0.6	0.6	0.1
130	19	797	4	235.6	0.6	0.6	0
130	20	1056	3	225.7	0.6	0.6	0
130	21	585	2	90.9	0.7	0.7	0.2
130	22	1172	4	206.8	0.6	0.6	0
130	23	388	5	101.6	0.6	0.6	0.2
130	24	185	1	62.1	0.6	0.6	0.2
130	25	534	2	105.7	0.6	0.6	0.2
130	26	316	4	87.9	0.6	0.6	0
130	27	296	3	89.2	0.6	0.6	0.3
130	28	948	2	181.1	0.6	0.6	0
130	29	1789	3	322.5	0.6	0.6	0.3
130	30	533	2	159.9	0.6	0.6	0.1
130	31	1803	4	389.7	0.6	0.6	0
130	32	1121	2	212.5	0.6	0.6	0.1
130	33	3962	4	428.8	0.6	0.6	0
130	34	1822	1	307.8	0.6	0.6	0.1
130	35	578	8	137.9	0.6	0.6	0.1
130	36	1391	4	174.8	0.6	0.6	0.1
130	37	1422	4	249.9	0.6	0.6	0
130	38	837	4	184.3	0.6	0.6	0.1
130	39	879	1	128.4	0.4	0.4	0.2
130	40	351	3	78.2	0.4	0.4	0
130	41	783	5	146.3	0.7	0.7	0
130	42	1148	6	281.6	0.6	0.6	0.1
130	43	527	1	122.8	0.6	0.6	0.2
130	44	1183	3	225	0.5	0.5	0.2
130	45	908	4	203.5	0.6	0.6	0.1
130	46	1601	5	388.2	0.7	0.7	0.2
130	47	241	16	78.3	0.6	0.6	0.1
130	48	1842	6	424.2	0.6	0.6	0.1
130	49	1798	4	309.6	0.6	0.6	0.3
130	50	1901	6	326.8	0.5	0.5	0.1
130	51	1126	4	248.8	0.6	0.6	0.1
130	52	937	3	282.1	0.6	0.6	0.3
130	53	1130	7	263.2	0.5	0.5	0.1
130	54	958	4	241.8	0.6	0.6	0.2
130	55	1884	4	462	0.6	0.6	0.1
130	56	1519	7	294.4	0.6	0.6	0.1
130	57	1270	1	184	0.6	0.6	0.2
130	58	809	5	186.9	0.5	0.5	0.4
130	59	728	10	172.8	0.6	0.6	0
130	60	1394	3	182.7	0.5	0.5	0
130	61	1205	4	295.7	0.6	0.6	0.2
130	62	831	5	247.2	0.6	0.6	0.2
130	63	2076	5	349.9	0.6	0.6	0.3
130	64	1363	6	275.9	0.6	0.6	0.3
130	65	773	4	245.5	0.6	0.6	0.2
130	66	631	1	160.6	0.6	0.6	0.3
130	67	426	2	120.7	0.6	0.6	0.5
130	68	2309	6	385.7	0.6	0.6	0.2
130	69	454	5	102.3	0.6	0.6	0.2
130	70	873	1	238.7	0.6	0.6	0.1
130	71	618	3	127.8	0.6	0.6	0.2
130	72	875	2	196.7	0.6	0.6	0.1
130	73	479	3	103	0.6	0.6	0.2
130	74	2192	6	327.9	0.6	0.6	0.2
130	75	1097	2	167.3	0.6	0.6	0.2
130	76	621	2	155.2	0.6	0.6	0.2
130	77	399	3	91.9	0.6	0.6	0.4
130	78	636	8	101.4	0.5	0.5	0
130	79	1957	4	324.4	0.5	0.5	0.2
130	80	644	4	123.1	0.6	0.6	0.2
130	81	1439	1	316.9	0.6	0.6	0.3
130	82	845	4	262	0.5	0.5	0.1
130	83	2931	6	514.7	0.6	0.6	0.3
130	84	795	4	226.4	0.6	0.6	0.3
130	85	599	6	172.4	0.4	0.4	0.2
130	86	560	3	144.7	0.6	0.6	0.3
130	87	815	4	178.5	0.5	0.5	0.3
130	88	947	7	222.2	0.7	0.7	0.3
130	89	224	4	65.7	0.6	0.6	0.3
130	90	1183	7	179.2	0.6	0.6	0.4
130	91	742	6	157.7	0.5	0.5	0.3
130	92	2136	9	457.7	0.6	0.6	0.2
130	93	847	3	113.6	0.5	0.5	0.3
130	94	1347	9	298.9	0.6	0.6	0.3
130	95	1836	1	342.3	0.6	0.6	0.5
130	96	1056	2	297	0.6	0.6	0.3
130	97	964	15	247.4	0.6	0.6	0.1
130	98	750	11	207.6	0.6	0.6	0.4
130	99	1005	8	234.5	0.5	0.5	0.2
130	100	917	3	252.7	0.6	0.6	0.2
130	101	406	6	93.1	0.6	0.6	0.1
130	102	763	2	153.2	0.6	0.6	0.3
130	103	1047	12	212.5	0.6	0.6	0.2
130	104	1242	1	242.9	0.7	0.7	0.2
130	105	1067	4	214.3	0.5	0.5	0.3
130	106	916	8	165.5	0.6	0.6	0.2
130	107	619	4	124	0.5	0.5	0.2
130	108	1151	5	287.7	0.6	0.6	0.4
130	109	687	7	222.6	0.5	0.5	0.3
130	110	258	2	67.4	0.7	0.7	0.3
130	111	1016	16	243.7	0.6	0.6	0.3
130	112	846	6	214.8	0.5	0.5	0.2
130	113	1614	2	294.5	0.6	0.6	0.4
130	114	461	6	104	0.5	0.5	0.4
130	115	927	3	202.2	0.4	0.4	0.3
130	116	433	7	144.6	0.4	0.4	0.1
130	117	467	1	77.2	0.5	0.5	0.2
130	118	641	3	158.2	0.6	0.6	0.3
130	119	1303	1	322.5	0.6	0.6	0.4
130	120	2191	3	390.2	0.6	0.6	0.3
130	121	1376	4	180.5	0.5	0.5	0.4
130	122	736	1	274.4	0.5	0.5	0.2
130	123	967	6	229.9	0.7	0.7	0.3
130	124	1687	2	278.8	0.6	0.6	0.4
130	125	939	5	189.6	0.6	0.6	0.5
130	126	903	11	187.4	0.5	0.5	0.4
130	127	1894	7	279.7	0.6	0.6	0.5
130	128	1306	1	351.5	0.6	0.6	0.3
130	129	627	12	139.4	0.6	0.6	0.4
130	130	629	4	155.4	0.5	0.5	0.2
140	1	928	1	196.5	0.5	0.5	0
140	2	968	1	317	0.6	0.6	0
140	3	1180	1	276.3	0.6	0.6	0
140	4	469	1	122.3	0.6	0.6	0
140	5	2330	1	370.6	0.6	0.6	0
140	6	588	1	153.5	0.6	0.6	0
140	7	1238	1	265.4	0.5	0.5	0
140	8	830	1	152.5	0.6	0.6	0
140	9	444	2	93.4	0.6	0.6	0
140	10	678	2	197.1	0.6	0.6	0.1
140	11	727	3	115.9	0.5	0.5	0
140	12	574	2	94.5	0.6	0.6	0
140	13	2225	5	291.8	0.6	0.6	0.1
140	14	1129	3	304.6	0.5	0.5	0
140	15	622	2	131.5	0.6	0.6	0.1
140	16	1013	1	192	0.6	0.6	0.1
140	17	1646	1	311.5	0.5	0.5	0
140	18	566	2	181.7	0.5	0.5	0.1
140	19	1028	1	226.8	0.5	0.5	0.1
140	20	1190	2	170.5	0.6	0.6	0.1
140	21	1221	3	311.4	0.6	0.6	0
140	22	1090	4	214.6	0.6	0.6	0
140	23	770	1	217.1	0.6	0.6	0.2
140	24	875	4	140.9	0.6	0.6	0
140	25	1129	2	198.7	0.6	0.6	0.2
140	26	1372	4	290.1	0.6	0.6	0.1
140	27	2015	4	374.7	0.6	0.6	0
140	28	1168	1	251.2	0.6	0.6	0.2
140	29	598	3	119.1	0.6	0.6	0
140	30	371	5	89.9	0.6	0.6	0
140	31	583	6	150.7	0.5	0.5	0
140	32	2538	4	486.8	0.6	0.6	0.2
140	33	1874	4	441.3	0.6	0.6	0
140	34	1670	3	332.2	0.6	0.6	0
140	35	1322	1	275	0.6	0.6	0.1
140	36	1410	1	387.6	0.5	0.5	0.2
140	37	1573	4	252.8	0.6	0.6	0
140	38	1065	3	163	0.7	0.7	0.2
140	39	1156	1	177.1	0.6	0.6	0.4
140	40	1550	2	257.8	0.5	0.5	0
140	41	652	4	142.6	0.5	0.5	0.2
140	42	1999	3	291.7	0.5	0.5	0
140	43	811	2	150.7	0.6	0.6	0.2
140	44	357	8	112.6	0.6	0.6	0.1
140	45	1129	5	182.8	0.6	0.6	0.3
140	46	1567	6	267.9	0.6	0.6	0.3
140	47	495	4	148.5	0.5	0.5	0.1
140	48	3658	5	577.4	0.5	0.5	0
140	49	1191	2	194.8	0.6	0.6	0.2
140	50	1538	5	191	0.6	0.6	0.1
140	51	700	3	164.6	0.7	0.7	0.4
140	52	1538	3	299.4	0.6	0.6	0.1
140	53	653	5	145.9	0.6	0.6	0.2
140	54	1129	6	231	0.6	0.6	0.3
140	55	814	4	168.6	0.5	0.5	0
140	56	787	4	215.5	0.6	0.6	0.3
140	57	883	8	234.3	0.6	0.6	0.1
140	58	997	8	208.1	0.5	0.5	0.1
140	59	209	2	55.3	0.4	0.4	0
140	60	1869	7	335.4	0.5	0.5	0.3
140	61	702	8	178.6	0.5	0.5	0.3
140	62	674	3	150.4	0.6	0.6	0.1
140	63	1100	5	248.8	0.6	0.6	0.2
140	64	768	11	166.2	0.7	0.7	0.1
140	65	575	5	126.1	0.6	0.6	0.4
140	66	982	4	201.9	0.6	0.6	0.2
140	67	1469	10	271.9	0.5	0.5	0.2
140	68	1213	1	258.1	0.6	0.6	0.3
140	69	2333	8	353.9	0.6	0.6	0.2
140	70	1989	5	269.5	0.6	0.6	0.2
140	71	528	8	164.1	0.5	0.5	0.1
140	72	1276	7	175.7	0.6	0.6	0
140	73	891	7	190.2	0.6	0.6	0.2
140	74	269	4	66.3	0.5	0.5	0.1
140	75	1490	4	331.8	0.6	0.6	0.2
140	76	451	4	137.4	0.5	0.5	0.1
140	77	494	8	139.8	0.6	0.6	0.1
140	78	425	2	119.7	0.6	0.6	0.4
140	79	873	2	208.2	0.6	0.6	0.2
140	80	1057	4	206.1	0.6	0.6	0.2
140	81	943	5	189.3	0.6	0.6	0.3
140	82	1271	2	334.9	0.6	0.6	0.2
140	83	349	9	102.8	0.5	0.5	0.2
140	84	3597	6	420	0.5	0.5	0.2
140	85	526	6	125.8	0.6	0.6	0.4
140	86	425	7	113.9	0.6	0.6	0.3
140	87	756	2	159.8	0.6	0.6	0.3
140	88	1599	1	214.3	0.6	0.6	0.4
140	89	970	1	256.2	0.5	0.5	0.2
140	90	1454	10	199.7	0.5	0.5	0
140	91	1164	17	211.8	0.6	0.6	0.1
140	92	1477	1	430.3	0.5	0.5	0.2
140	93	2106	8	418.2	0.6	0.6	0.3
140	94	564	4	99.7	0.6	0.6	0.4
140	95	1080	6	286.2	0.6	0.6	0.2
140	96	630	6	198.7	0.5	0.5	0.4
140	97	3277	13	401.5	0.6	0.6	0.1
140	98	775	1	185.1	0.6	0.6	0.2
140	99	1622	3	359	0.6	0.6	0.1
140	100	410	2	113	0.6	0.6	0.5
140	101	1796	6	360.4	0.6	0.6	0.5
140	102	739	1	131.3	0.5	0.5	0.4
140	103	930	3	246.1	0.6	0.6	0.2
140	104	1811	4	356.5	0.6	0.6	0.3
140	105	575	9	140.5	0.6	0.6	0.3
140	106	1012	2	270.2	0.5	0.5	0.1
140	107	924	5	209	0.6	0.6	0.2
140	108	601	5	139.7	0.6	0.6	0.3
140	109	392	3	104.2	0.6	0.6	0.1
140	110	1113	8	337.5	0.6	0.6	0.1
140	111	713	3	230.2	0.6	0.6	0.3
140	112	743	12	189.4	0.6	0.6	0.3
140	113	874	5	285.3	0.5	0.5	0.2
140	114	957	2	213.1	0.5	0.5	0.2
140	115	86	4	32.9	0.6	0.6	0.3
140	116	408	8	81.3	0.6	0.6	0.3
140	117	794	1	202.1	0.6	0.6	0.4
140	118	2075	13	412.1	0.6	0.6	0.1
140	119	673	4	195.4	0.6	0.6	0.2
140	120	1566	8	323.7	0.6	0.6	0.3
140	121	745	2	160.3	0.5	0.5	0.2
140	122	1157	9	414.1	0.6	0.6	0
140	123	1300	9	187	0.6	0.6	0.4
140	124	300	2	93.8	0.6	0.6	0.4
140	125	804	4	223.3	0.6	0.6	0.1
140	126	1311	11	190.3	0.6	0.6	0.2
140	127	1163	10	373.7	0.6	0.6	0.1
140	128	804	6	163.2	0.6	0.6	0.5
140	129	2152	4	292.5	0.6	0.6	0.2
140	130	3140	3	440.1	0.6	0.6	0.3
140	131	862	2	162.6	0.6	0.6	0.2
140	132	978	5	190	0.5	0.5	0.3
140	133	445	12	136.3	0.6	0.6	0.3
140	134	1489	12	289	0.4	0.4	0
140	135	1815	4	318.3	0.6	0.6	0.5
140	136	819	7	248.7	0.4	0.4	0.2
140	137	1132	14	385.6	0.6	0.6	0.2
140	138	1524	2	425.3	0.6	0.6	0.4
140	139	593	9	174	0.5	0.5	0
140	140	795	3	228.7	0.6	0.6	0.1
150	1	73	1	14.7	0.9	0.9	0
150	2	424	1	81.2	0.8	0.8	0
150	3	42	1	11.3	0.9	0.9	0
150	4	136	1	25.9	0.8	0.8	0
150	5	272	1	32.6	0.8	0.8	0
150	6	767	1	137.4	0.8	0.8	0.1
150	7	101	1	18.1	0.9	0.9	0
150	8	1255	1	154.8	0.8	0.8	0.2
150	9	1378	1	154.8	0.8	0.8	0
150	10	462	2	76.7	0.8	0.8	0.1
150	11	54	1	14.1	0.9	0.9	0
150	12	161	2	24.8	0.9	0.9	0.2
150	13	313	2	42.5	0.9	0.9	0
150	14	855	2	164.2	0.8	0.8	0
150	15	49	2	13.6	0.9	0.9	0.1
150	16	479	3	63	0.8	0.8	0.1
150	17	89	1	21.1	0.9	0.9	0.1
150	18	100	3	30.6	0.9	0.9	0.2
150	19	661	1	76	0.8	0.8	0.1
150	20	617	3	79.1	0.8	0.8	0.1
150	21	671	2	77.2	0.9	0.9	0.1
150	22	441	1	56.2	0.7	0.7	0.1
150	23	252	2	38.8	0.9	0.9	0.3
150	24	657	2	76.7	0.9	0.9	0.2
150	25	900	1	103.1	0.9	0.9	0.2
150	26	558	1	91.8	0.9	0.9	0.4
150	27	122	3	24.7	0.8	0.8	0
150	28	100	5	22.8	0.9	0.9	0.1
150	29	352	2	45.4	0.8	0.8	0.5
150	30	115	5	34	0.8	0.8	0.3
150	31	1111	1	140	0.8	0.8	0.2
150	32	95	2	26.7	0.9	0.9	0.1
150	33	639	1	118.3	0.9	0.9	0.1
150	34	544	2	68.5	0.9	0.9	0.2
150	35	2108	1	312.2	0.7	0.7	0.5
150	36	560	4	106.6	0.9	0.9	0.2
150	37	1363	1	148.1	0.7	0.7	0.1
150	38	1119	2	141.5	0.9	0.9	0.3
150	39	183	3	30	0.9	0.9	0.2
150	40	908	3	111.6	0.9	0.9	0.4
150	41	984	4	144.5	0.7	0.7	0.1
150	42	338	2	62.1	0.8	0.8	0.2
150	43	1110	3	127.4	0.8	0.8	0.3
150	44	216	3	47	0.7	0.7	0.2
150	45	1503	2	160.9	0.9	0.9	0.5
150	46	562	4	99.6	0.8	0.8	0.1
150	47	854	1	126.2	0.7	0.7	0.3
150	48	478	1	91.3	0.9	0.9	0.3
150	49	171	2	32.3	0.8	0.8	0.4
150	50	141	3	37.9	0.8	0.8	0.4
150	51	1948	1	231.7	0.7	0.7	0.3
150	52	590	4	88.5	0.8	0.8	0.2
150	53	804	4	108.7	0.8	0.8	0.2
150	54	815	1	91.9	0.9	0.9	0.1
150	55	80	1	30.9	0.9	0.9	0.4
150	56	2004	2	236.4	0.8	0.8	0.3
150	57	805	3	103	0.8	0.8	0.1
150	58	571	5	73.2	0.9	0.9	0.2
150	59	337	2	59	0.8	0.8	0.3
150	60	1936	5	290.7	0.8	0.8	0.1
150	61	563	1	80.3	0.9	0.9	0.5
150	62	1572	1	216.8	0.8	0.8	0.2
150	63	67	3	19.9	0.8	0.8	0.2
150	64	24	6	12.7	0.8	0.8	0.1
150	65	987	5	117.7	0.8	0.8	0.2
150	66	136	3	28.5	0.9	0.9	0.4
150	67	672	3	81.9	0.7	0.7	0.3
150	68	305	5	61.9	0.8	0.8	0.2
150	69	141	1	24.3	0.9	0.9	0.4
150	70	392	1	71.5	0.8	0.8	0.6
150	71	401	2	75.8	0.9	0.9	0.3
150	72	538	4	96.2	0.8	0.8	0.2
150	73	835	2	115.1	0.9	0.9	0.5
150	74	264	1	48.5	0.9	0.9	0.3
150	75	1209	8	152.4	0.9	0.9	0.3
150	76	139	5	39.1	0.9	0.9	0.5
150	77	143	1	28.7	0.9	0.9	0.5
150	78	466	4	64.1	0.9	0.9	0.2
150	79	157	1	28.2	0.7	0.7	0.5
150	80	1499	4	270.7	0.8	0.8	0.3
150	81	321	2	47.8	0.9	0.9	0.5
150	82	501	6	107	0.8	0.8	0.2
150	83	879	5	129.8	0.8	0.8	0.3
150	84	244	1	59.4	0.9	0.9	0.5
150	85	224	5	49.1	0.9	0.9	0.1
150	86	404	3	66.3	0.8	0.8	0.5
150	87	535	2	96.8	0.7	0.7	0.4
150	88	93	2	24.7	0.8	0.8	0.3
150	89	588	2	103	0.9	0.9	0.6
150	90	434	7	78.4	0.8	0.8	0.2
150	91	659	3	90.4	0.6	0.6	0.1
150	92	742	6	93.7	0.8	0.8	0.4
150	93	601	7	86.6	0.8	0.8	0.3
150	94	286	3	54	0.7	0.7	0.5
150	95	216	7	49.4	0.7	0.7	0.5
150	96	631	5	128	0.9	0.9	0.6
150	97	782	1	96	0.7	0.7	0.2
150	98	516	4	74.5	0.8	0.8	0.3
150	99	438	3	72	0.8	0.8	0.3
150	100	235	4	42.9	0.7	0.7	0.5
150	101	3934	2	404.4	0.8	0.8	0.5
150	102	213	1	54.5	0.7	0.7	0.5
150	103	353	4	51.3	0.8	0.8	0.3
150	104	62	2	19.2	0.9	0.9	0.4
150	105	105	3	27.1	0.8	0.8	0.2
150	106	2487	8	289	0.7	0.7	0.5
150	107	396	2	60.6	0.9	0.9	0.9
150	108	443	6	71.5	0.9	0.9	0.6
150	109	542	2	118.1	0.8	0.8	0.6
150	110	144	3	30.6	0.7	0.7	0.3
150	111	616	6	79	0.9	0.9	0.5
150	112	262	2	67.1	0.7	0.7	0.2
150	113	381	2	54.5	0.9	0.9	0.5
150	114	1235	4	178.7	0.9	0.9	0.3
150	115	363	1	62.6	0.7	0.7	0.3
150	116	502	1	77.4	0.8	0.8	0.4
150	117	334	3	78.3	0.7	0.7	0.3
150	118	409	7	67.2	0.9	0.9	0.6
150	119	122	2	26.1	0.8	0.8	0.5
150	120	187	2	51.6	0.8	0.8	0.8
150	121	1589	2	217.8	0.8	0.8	0.2
150	122	117	5	28.3	0.7	0.7	0.4
150	123	965	4	127.3	0.6	0.6	0.3
150	124	251	2	53.3	0.8	0.8	0.3
150	125	816	9	109.5	0.8	0.8	0.5
150	126	440	1	75.6	0.9	0.9	0.2
150	127	352	3	72.8	0.7	0.7	0.3
150	128	490	2	61	0.8	0.8	0.3
150	129	753	3	90.3	0.7	0.7	0.4
150	130	574	3	76.5	0.9	0.9	0.6
150	131	52	1	21.6	0.9	0.9	0.6
150	132	1029	6	131.2	0.8	0.8	0.3
150	133	806	7	104.2	0.9	0.9	0.6
150	134	372	7	58.2	0.9	0.9	0.5
150	135	1066	7	172.3	0.8	0.8	0.4
150	136	488	2	68.7	0.7	0.7	0.3
150	137	81	4	27.8	0.9	0.9	0.5
150	138	667	1	113.9	0.8	0.8	0.7
150	139	648	2	96.6	0.8	0.8	0.4
150	140	2286	1	242.3	0.8	0.8	0.4
150	141	370	3	86.2	0.7	0.7	0.3
150	142	236	2	39.8	0.7	0.7	0.4
150	143	340	1	60	0.7	0.7	0.4
150	144	400	1	87.6	0.6	0.6	0.4
150	145	892	5	191.2	0.8	0.8	0.2
150	146	1357	1	167	0.8	0.8	0.5
150	147	3480	8	364.2	0.8	0.8	0.6
150	148	208	3	39.5	0.8	0.8	0.6
150	149	944	1	162.9	0.8	0.8	0.5
150	150	1943	1	241.9	0.8	0.8	0.5
160	1	556	1	113.4	0.8	0.8	0
160	2	465	1	63.6	0.8	0.8	0
160	3	421	1	77.9	0.8	0.8	0
160	4	560	1	74.6	0.8	0.8	0.1
160	5	541	1	70.1	0.8	0.8	0.1
160	6	599	1	78.4	0.8	0.8	0
160	7	1791	1	272.7	0.8	0.8	0.1
160	8	559	1	86.4	0.8	0.8	0.1
160	9	1831	1	274.6	0.9	0.9	0
160	10	1067	2	133.4	0.7	0.7	0
160	11	402	2	69.7	0.8	0.8	0
160	12	637	1	118.2	0.7	0.7	0
160	13	829	2	128.1	0.6	0.6	0.1
160	14	77	3	22.8	0.8	0.8	0.1
160	15	317	2	56.6	0.8	0.8	0.1
160	16	981	1	155.5	0.7	0.7	0.2
160	17	366	2	62.8	0.6	0.6	0.1
160	18	1571	2	294.3	0.7	0.7	0
160	19	1860	4	237.9	0.8	0.8	0.1
160	20	2733	3	364.7	0.8	0.8	0
160	21	1014	1	114.3	0.8	0.8	0.2
160	22	111	1	21.5	0.8	0.8	0.2
160	23	1863	1	295.3	0.8	0.8	0
160	24	785	3	123.4	0.8	0.8	0.3
160	25	469	3	69.3	0.6	0.6	0.2
160	26	985	1	167.8	0.7	0.7	0.2
160	27	958	2	140.6	0.7	0.7	0.1
160	28	896	1	145.2	0.8	0.8	0.2
160	29	486	4	128	0.8	0.8	0.1
160	30	635	4	92	0.8	0.8	0.2
160	31	978	2	184	0.8	0.8	0.2
160	32	249	7	50.6	0.8	0.8	0
160	33	1191	2	157.9	0.8	0.8	0
160	34	773	1	110.2	0.8	0.8	0.3
160	35	91	2	29.1	0.8	0.8	0.1
160	36	2170	1	252.9	0.8	0.8	0.2
160	37	338	5	54.2	0.7	0.7	0
160	38	457	8	95.9	0.7	0.7	0.2
160	39	1501	4	192.2	0.8	0.8	0.3
160	40	796	3	129.5	0.8	0.8	0.3
160	41	320	1	52.3	0.8	0.8	0.3
160	42	771	4	125.2	0.8	0.8	0.1
160	43	963	3	171	0.6	0.6	0.1
160	44	634	1	138.4	0.7	0.7	0.2
160	45	724	4	146.5	0.8	0.8	0.1
160	46	1353	6	160.9	0.8	0.8	0.3
160	47	215	5	54.3	0.7	0.7	0.3
160	48	645	1	96	0.7	0.7	0.3
160	49	1523	2	327.6	0.7	0.7	0.3
160	50	997	2	162.3	0.8	0.8	0.5
160	51	701	1	229.2	0.6	0.6	0.5
160	52	250	5	63.5	0.8	0.8	0.2
160	53	1341	4	175.6	0.7	0.7	0.2
160	54	1050	2	167.1	0.7	0.7	0.1
160	55	1897	5	287.3	0.7	0.7	0.2
160	56	1120	1	284.7	0.7	0.7	0.2
160	57	524	1	78.2	0.7	0.7	0.1
160	58	486	11	91.4	0.7	0.7	0.1
160	59	225	5	55.6	0.8	0.8	0.2
160	60	439	6	79.3	0.7	0.7	0.2
160	61	2206	5	309	0.6	0.6	0.2
160	62	1125	5	196.1	0.6	0.6	0.2
160	63	1950	1	208.7	0.7	0.7	0.4
160	64	547	2	83.6	0.7	0.7	0.3
160	65	808	4	107.9	0.8	0.8	0.3
160	66	725	2	99.7	0.8	0.8	0.3
160	67	1028	5	138	0.8	0.8	0.2
160	68	441	2	155.6	0.6	0.6	0
160	69	1001	2	260.1	0.7	0.7	0.3
160	70	1197	4	250.1	0.7	0.7	0.2
160	71	855	3	162.7	0.8	0.8	0.5
160	72	1443	6	192.1	0.7	0.7	0.2
160	73	565	1	135.2	0.7	0.7	0.1
160	74	1038	3	243.3	0.7	0.7	0.2
160	75	1039	1	180.3	0.7	0.7	0.3
